Headline,Identifier,Source,Time,Date,FDS Language,FDS Subject,Add Date,Add Time,Document Type,Time Zone,US Date,US Time,Close to Open Return (Rel),Sentiment Tag
PROCTER & GAMBLE Co files (DFAN14A) Definitive additional proxy soliciting materials filed by non-management (PG-US),PG-US,EDG, 9:40pm,26-Sep-17,EN,"DEFPROXIES,FILNS",26-Sep-17, 9:40pm,"CO-FILNS,MF-FILNS,PROX-FILNS,FILNS",EDT,26-Sep-17,17:40,-0.00398,-1
PROCTER & GAMBLE Co files (DEFA14A) Definitive additional proxy soliciting materials (PG-US),PG-US,EDG,11:07am,26-Sep-17,EN,"DEFPROXIES,FILNS",26-Sep-17,11:07am,"CO-FILNS,MF-FILNS,PROX-FILNS,FILNS",EDT,26-Sep-17,07:07,-0.00067,-1
PROCTER & GAMBLE Co files (DEFA14A) Definitive additional proxy soliciting materials (PG-US),PG-US,EDG,10:23pm,25-Sep-17,EN,"DEFPROXIES,FILNS",25-Sep-17,10:24pm,"CO-FILNS,MF-FILNS,PROX-FILNS,FILNS",EDT,25-Sep-17,18:23,-0.00067,-1
PROCTER & GAMBLE Co files (DEFA14A) Definitive additional proxy soliciting materials (PG-US),PG-US,EDG,10:21pm,25-Sep-17,EN,"DEFPROXIES,FILNS",25-Sep-17,10:21pm,"CO-FILNS,MF-FILNS,PROX-FILNS,FILNS",EDT,25-Sep-17,18:21,-0.00067,-1
PROCTER & GAMBLE Co files (DFAN14A) Definitive additional proxy soliciting materials filed by non-management (PG-US),PG-US,EDG, 9:37pm,25-Sep-17,EN,"DEFPROXIES,FILNS",25-Sep-17, 9:37pm,"CO-FILNS,MF-FILNS,PROX-FILNS,FILNS",EDT,25-Sep-17,17:37,-0.00067,-1
PROCTER & GAMBLE Co files (DEFA14A) Definitive additional proxy soliciting materials (PG-US),PG-US,EDG, 8:55pm,25-Sep-17,EN,"DEFPROXIES,FILNS",25-Sep-17, 8:55pm,"CO-FILNS,MF-FILNS,PROX-FILNS,FILNS",EDT,25-Sep-17,16:55,-0.00067,-1
Procter & Gamble files patent infringement lawsuit against Edgewell Personal Care Company,PG-US,SA, 8:36pm,25-Sep-17,EN,LTGREG,25-Sep-17, 8:36pm,SA,EDT,25-Sep-17,16:36,-0.00067,-1
PROCTER & GAMBLE Co files (DEFA14A) Definitive additional proxy soliciting materials (PG-US),PG-US,EDG,11:07am,25-Sep-17,EN,"DEFPROXIES,FILNS",25-Sep-17,11:07am,"CO-FILNS,MF-FILNS,PROX-FILNS,FILNS",EDT,25-Sep-17,07:07,0.00319,1
PROCTER & GAMBLE Co files (DFAN14A) Definitive additional proxy soliciting materials filed by non-management (PG-US),PG-US,EDG, 9:59pm,22-Sep-17,EN,"DEFPROXIES,FILNS",22-Sep-17, 9:59pm,"CO-FILNS,MF-FILNS,PROX-FILNS,FILNS",EDT,22-Sep-17,17:59,0.00319,1
"Trian Identifies Numerous Material Data Errors, Calculation Errors and Misrepresentations in Recent Procter & Gamble Investor Presentation",PG-US,BW,11:00am,22-Sep-17,EN,"COARLS,ON_ACT,OWNRS",22-Sep-17,11:00am,PRN,EDT,22-Sep-17,07:00,0.00036,1
"Trian announces that Glass Lewis recommends Procter & Gamble shareholders vote for"" Nelson Peltz""",PG-US,SA, 5:10am,22-Sep-17,EN,"FILNS,OWNRS",22-Sep-17, 5:10am,SA,EDT,22-Sep-17,01:10,0.00036,1
PROCTER & GAMBLE Co files (DFAN14A) Definitive additional proxy soliciting materials filed by non-management (PG-US),PG-US,EDG,10:28pm,21-Sep-17,EN,"DEFPROXIES,FILNS",21-Sep-17,10:28pm,"CO-FILNS,MF-FILNS,PROX-FILNS,FILNS",EDT,21-Sep-17,18:28,0.00036,1
PROCTER & GAMBLE Co files (DEFA14A) Definitive additional proxy soliciting materials (PG-US),PG-US,EDG,10:04pm,21-Sep-17,EN,"DEFPROXIES,FILNS",21-Sep-17,10:04pm,"CO-FILNS,MF-FILNS,PROX-FILNS,FILNS",EDT,21-Sep-17,18:04,0.00036,1
PROCTER & GAMBLE Co files (DEFA14A) Definitive additional proxy soliciting materials (PG-US),PG-US,EDG,10:21pm,20-Sep-17,EN,"DEFPROXIES,FILNS",20-Sep-17,10:21pm,"CO-FILNS,MF-FILNS,PROX-FILNS,FILNS",EDT,20-Sep-17,18:21,-0.00222,-1
PROCTER & GAMBLE Co files (DFAN14A) Definitive additional proxy soliciting materials filed by non-management (PG-US),PG-US,EDG,10:01pm,20-Sep-17,EN,"DEFPROXIES,FILNS",20-Sep-17,10:01pm,"CO-FILNS,MF-FILNS,PROX-FILNS,FILNS",EDT,20-Sep-17,18:01,-0.00222,-1
PROCTER & GAMBLE Co files (DFAN14A) Definitive additional proxy soliciting materials filed by non-management (PG-US),PG-US,EDG,11:02am,20-Sep-17,EN,"DEFPROXIES,FILNS",20-Sep-17,11:02am,"CO-FILNS,MF-FILNS,PROX-FILNS,FILNS",EDT,20-Sep-17,07:02,-0.00008,-1
PROCTER & GAMBLE Co files (DEFA14A) Definitive additional proxy soliciting materials (PG-US),PG-US,EDG,10:19pm,19-Sep-17,EN,"DEFPROXIES,FILNS",19-Sep-17,10:19pm,"CO-FILNS,MF-FILNS,PROX-FILNS,FILNS",EDT,19-Sep-17,18:19,-0.00008,-1
PROCTER & GAMBLE Co files (DEFA14A) Definitive additional proxy soliciting materials (PG-US),PG-US,EDG,10:18pm,19-Sep-17,EN,"DEFPROXIES,FILNS",19-Sep-17,10:18pm,"CO-FILNS,MF-FILNS,PROX-FILNS,FILNS",EDT,19-Sep-17,18:18,-0.00008,-1
PROCTER & GAMBLE Co files (DFAN14A) Definitive additional proxy soliciting materials filed by non-management (PG-US),PG-US,EDG,10:16pm,19-Sep-17,EN,"DEFPROXIES,FILNS",19-Sep-17,10:16pm,"CO-FILNS,MF-FILNS,PROX-FILNS,FILNS",EDT,19-Sep-17,18:16,-0.00008,-1
PROCTER & GAMBLE Co files (DFAN14A) Definitive additional proxy soliciting materials filed by non-management (PG-US),PG-US,EDG, 9:07pm,19-Sep-17,EN,"DEFPROXIES,FILNS",19-Sep-17, 9:07pm,"CO-FILNS,MF-FILNS,PROX-FILNS,FILNS",EDT,19-Sep-17,17:07,-0.00008,-1
PROCTER & GAMBLE Co files (DFAN14A) Definitive additional proxy soliciting materials filed by non-management (PG-US),PG-US,EDG,10:31pm,18-Sep-17,EN,"DEFPROXIES,FILNS",18-Sep-17,10:31pm,"CO-FILNS,MF-FILNS,PROX-FILNS,FILNS",EDT,18-Sep-17,18:31,0.00107,1
PROCTER & GAMBLE Co files (DEFA14A) Definitive additional proxy soliciting materials (PG-US),PG-US,EDG,10:20pm,18-Sep-17,EN,"DEFPROXIES,FILNS",18-Sep-17,10:20pm,"CO-FILNS,MF-FILNS,PROX-FILNS,FILNS",EDT,18-Sep-17,18:20,0.00107,1
PROCTER & GAMBLE Co files (DFAN14A) Definitive additional proxy soliciting materials filed by non-management (PG-US),PG-US,EDG,10:15pm,18-Sep-17,EN,"DEFPROXIES,FILNS",18-Sep-17,10:15pm,"CO-FILNS,MF-FILNS,PROX-FILNS,FILNS",EDT,18-Sep-17,18:15,0.00107,1
PROCTER & GAMBLE Co files (DEFA14A) Definitive additional proxy soliciting materials (PG-US),PG-US,EDG,10:03pm,18-Sep-17,EN,"DEFPROXIES,FILNS",18-Sep-17,10:04pm,"CO-FILNS,MF-FILNS,PROX-FILNS,FILNS",EDT,18-Sep-17,18:03,0.00107,1
PROCTER & GAMBLE Co files (DEFA14A) Definitive additional proxy soliciting materials (PG-US),PG-US,EDG, 9:59pm,18-Sep-17,EN,"DEFPROXIES,FILNS",18-Sep-17, 9:59pm,"CO-FILNS,MF-FILNS,PROX-FILNS,FILNS",EDT,18-Sep-17,17:59,0.00107,1
"Update to The Procter & Gamble Company / Trian Fund Management, L.P. Campaign - New Activist Press Release Disclosed",PG-US,FSWA, 8:03pm,18-Sep-17,EN,"CORPS,MGMT",18-Sep-17, 8:03pm,EXCL,EDT,18-Sep-17,16:03,0.00107,1
PROCTER & GAMBLE Co files (DFAN14A) Definitive additional proxy soliciting materials filed by non-management (PG-US),PG-US,EDG,12:52pm,18-Sep-17,EN,"DEFPROXIES,FILNS",18-Sep-17,12:52pm,"CO-FILNS,MF-FILNS,PROX-FILNS,FILNS",EDT,18-Sep-17,08:52,-0.00198,-1
Trian Issues Letter to Fellow Procter & Gamble Shareholders Addressing Key Shareholder Questions,PG-US,BW,11:00am,18-Sep-17,EN,"COARLS,ON_ACT,OWNRS",18-Sep-17,11:00am,PRN,EDT,18-Sep-17,07:00,-0.00198,-1
PROCTER & GAMBLE Co files (DEFA14A) Definitive additional proxy soliciting materials (PG-US),PG-US,EDG,10:27pm,15-Sep-17,EN,"DEFPROXIES,FILNS",15-Sep-17,10:27pm,"CO-FILNS,MF-FILNS,PROX-FILNS,FILNS",EDT,15-Sep-17,18:27,-0.00198,-1
PROCTER & GAMBLE Co files (DEFA14A) Definitive additional proxy soliciting materials (PG-US),PG-US,EDG, 9:34pm,15-Sep-17,EN,"DEFPROXIES,FILNS",15-Sep-17, 9:34pm,"CO-FILNS,MF-FILNS,PROX-FILNS,FILNS",EDT,15-Sep-17,17:34,-0.00198,-1
PROCTER & GAMBLE Co files (DFAN14A) Definitive additional proxy soliciting materials filed by non-management (PG-US),PG-US,EDG, 9:04pm,15-Sep-17,EN,"DEFPROXIES,FILNS",15-Sep-17, 9:04pm,"CO-FILNS,MF-FILNS,PROX-FILNS,FILNS",EDT,15-Sep-17,17:04,-0.00198,-1
PROCTER & GAMBLE Co files (DEFA14A) Definitive additional proxy soliciting materials (PG-US),PG-US,EDG, 8:18pm,15-Sep-17,EN,"DEFPROXIES,FILNS",15-Sep-17, 8:18pm,"CO-FILNS,MF-FILNS,PROX-FILNS,FILNS",EDT,15-Sep-17,16:18,-0.00198,-1
The Procter & Gamble Company / Yacktman Asset Management LP - Campaign to Support Dissident Group in Proxy Fight Announced,PG-US,FSWA, 1:41am,15-Sep-17,EN,CORPS,15-Sep-17, 1:41am,EXCL,EDT,14-Sep-17,21:41,0.00287,1
PROCTER & GAMBLE Co files (DEFA14A) Definitive additional proxy soliciting materials (PG-US),PG-US,EDG,10:08pm,14-Sep-17,EN,"DEFPROXIES,FILNS",14-Sep-17,10:08pm,"CO-FILNS,MF-FILNS,PROX-FILNS,FILNS",EDT,14-Sep-17,18:08,0.00287,1
PROCTER & GAMBLE Co files (DEFA14A) Definitive additional proxy soliciting materials (PG-US),PG-US,EDG,10:00pm,14-Sep-17,EN,"DEFPROXIES,FILNS",14-Sep-17,10:00pm,"CO-FILNS,MF-FILNS,PROX-FILNS,FILNS",EDT,14-Sep-17,18:00,0.00287,1
PROCTER & GAMBLE Co files (DEFA14A) Definitive additional proxy soliciting materials (PG-US),PG-US,EDG, 9:08pm,14-Sep-17,EN,"DEFPROXIES,FILNS",14-Sep-17, 9:08pm,"CO-FILNS,MF-FILNS,PROX-FILNS,FILNS",EDT,14-Sep-17,17:08,0.00287,1
Yacktman issues open letter to the Procter & Gamble board; expressed its support for Trian's Peltz,PG-US,SA, 1:02pm,14-Sep-17,EN,"FILNS,OWNRS",14-Sep-17, 1:02pm,SA,EDT,14-Sep-17,09:02,-0.0019,-1
Yacktman Asset Management Issues Open Letter to the Procter & Gamble Board of Directors,PG-US,PRN, 1:00pm,14-Sep-17,EN,"COARLS,CORPS,ON_ACT",14-Sep-17, 1:00pm,PRN,EDT,14-Sep-17,09:00,-0.0019,-1
"Twitter - @ProcterGamble: CEO David Taylor talks w/ @jimcramer about P&amp;G's transformation into a stronger, more profitable company. SEC Legen... https://t.co/sJtMLs8zxV",PG-US,TWTR,12:30pm,14-Sep-17,EN,COARLS,14-Sep-17,12:30pm,SM,EDT,14-Sep-17,08:30,-0.0019,-1
PROCTER & GAMBLE Co files (DEFA14A) Definitive additional proxy soliciting materials (PG-US),PG-US,EDG,10:26pm,13-Sep-17,EN,"DEFPROXIES,FILNS",13-Sep-17,10:26pm,"CO-FILNS,MF-FILNS,PROX-FILNS,FILNS",EDT,13-Sep-17,18:26,-0.0019,-1
PROCTER & GAMBLE Co files (DFAN14A) Definitive additional proxy soliciting materials filed by non-management (PG-US),PG-US,EDG,10:26pm,13-Sep-17,EN,"DEFPROXIES,FILNS",13-Sep-17,10:26pm,"CO-FILNS,MF-FILNS,PROX-FILNS,FILNS",EDT,13-Sep-17,18:26,-0.0019,-1
PROCTER & GAMBLE Co files (DFAN14A) Definitive additional proxy soliciting materials filed by non-management (PG-US),PG-US,EDG,10:18pm,13-Sep-17,EN,"DEFPROXIES,FILNS",13-Sep-17,10:18pm,"CO-FILNS,MF-FILNS,PROX-FILNS,FILNS",EDT,13-Sep-17,18:18,-0.0019,-1
PROCTER & GAMBLE Co files (DFAN14A) Definitive additional proxy soliciting materials filed by non-management (PG-US),PG-US,EDG, 9:26pm,13-Sep-17,EN,"DEFPROXIES,FILNS",13-Sep-17, 9:26pm,"CO-FILNS,MF-FILNS,PROX-FILNS,FILNS",EDT,13-Sep-17,17:26,-0.0019,-1
PROCTER & GAMBLE Co files (DEFA14A) Definitive additional proxy soliciting materials (PG-US),PG-US,EDG, 9:15pm,13-Sep-17,EN,"DEFPROXIES,FILNS",13-Sep-17, 9:15pm,"CO-FILNS,MF-FILNS,PROX-FILNS,FILNS",EDT,13-Sep-17,17:15,-0.0019,-1
Procter & Gamble files investor presentation,PG-US,SA, 1:02pm,12-Sep-17,EN,,12-Sep-17, 1:02pm,SA,EDT,12-Sep-17,09:02,-0.00441,-1
PROCTER & GAMBLE Co files (DFAN14A) Definitive additional proxy soliciting materials filed by non-management (PG-US),PG-US,EDG,11:02am,12-Sep-17,EN,"DEFPROXIES,FILNS",12-Sep-17,11:02am,"CO-FILNS,MF-FILNS,PROX-FILNS,FILNS",EDT,12-Sep-17,07:02,-0.00441,-1
PROCTER & GAMBLE Co files (DEFA14A) Definitive additional proxy soliciting materials (PG-US),PG-US,EDG,10:29pm,11-Sep-17,EN,"DEFPROXIES,FILNS",11-Sep-17,10:29pm,"CO-FILNS,MF-FILNS,PROX-FILNS,FILNS",EDT,11-Sep-17,18:29,-0.00441,-1
PROCTER & GAMBLE Co files (DEFA14A) Definitive additional proxy soliciting materials (PG-US),PG-US,EDG,10:20pm,11-Sep-17,EN,"DEFPROXIES,FILNS",11-Sep-17,10:20pm,"CO-FILNS,MF-FILNS,PROX-FILNS,FILNS",EDT,11-Sep-17,18:20,-0.00441,-1
PROCTER & GAMBLE Co files (DEFA14A) Definitive additional proxy soliciting materials (PG-US),PG-US,EDG,10:19pm,11-Sep-17,EN,"DEFPROXIES,FILNS",11-Sep-17,10:19pm,"CO-FILNS,MF-FILNS,PROX-FILNS,FILNS",EDT,11-Sep-17,18:19,-0.00441,-1
PROCTER & GAMBLE Co files (DEFA14A) Definitive additional proxy soliciting materials (PG-US),PG-US,EDG, 9:24pm,11-Sep-17,EN,"DEFPROXIES,FILNS",11-Sep-17, 9:24pm,"CO-FILNS,MF-FILNS,PROX-FILNS,FILNS",EDT,11-Sep-17,17:24,-0.00441,-1
PROCTER & GAMBLE Co files (DFAN14A) Definitive additional proxy soliciting materials filed by non-management (PG-US),PG-US,EDG, 9:58pm,08-Sep-17,EN,"DEFPROXIES,FILNS",08-Sep-17, 9:58pm,"CO-FILNS,MF-FILNS,PROX-FILNS,FILNS",EDT,08-Sep-17,17:58,-0.00261,-1
PROCTER & GAMBLE Co files (DFAN14A) Definitive additional proxy soliciting materials filed by non-management (PG-US),PG-US,EDG,11:02am,08-Sep-17,EN,"DEFPROXIES,FILNS",08-Sep-17,11:02am,"CO-FILNS,MF-FILNS,PROX-FILNS,FILNS",EDT,08-Sep-17,07:02,-0.0011,-1
"Twitter - @Benzinga: Procter &amp; Gamble Responds To Nelson Peltz, Trian's White Paper Proposal https://t.co/ZuD6BoG3y9 $PG",PG-US,TWTR,12:01am,08-Sep-17,EN,,08-Sep-17,12:01am,SM,EDT,07-Sep-17,20:01,-0.0011,-1
"The Procter & Gamble Company / NorthStar Asset Management, Inc. - Activist Campaign to Vote For a Stockholder Proposal Announced",PG-US,FSWA,11:00pm,07-Sep-17,EN,CORPS,08-Sep-17, 9:51am,EXCL,EDT,07-Sep-17,19:00,-0.0011,-1
PROCTER & GAMBLE Co files (DFAN14A) Definitive additional proxy soliciting materials filed by non-management (PG-US),PG-US,EDG,10:16pm,07-Sep-17,EN,"DEFPROXIES,FILNS",07-Sep-17,10:16pm,"CO-FILNS,MF-FILNS,PROX-FILNS,FILNS",EDT,07-Sep-17,18:16,-0.0011,-1
PROCTER & GAMBLE Co files (DFAN14A) Definitive additional proxy soliciting materials filed by non-management (PG-US),PG-US,EDG,10:16pm,07-Sep-17,EN,"DEFPROXIES,FILNS",07-Sep-17,10:16pm,"CO-FILNS,MF-FILNS,PROX-FILNS,FILNS",EDT,07-Sep-17,18:16,-0.0011,-1
PROCTER & GAMBLE Co files (DEFA14A) Definitive additional proxy soliciting materials (PG-US),PG-US,EDG,10:02pm,07-Sep-17,EN,"DEFPROXIES,FILNS",07-Sep-17,10:02pm,"CO-FILNS,MF-FILNS,PROX-FILNS,FILNS",EDT,07-Sep-17,18:02,-0.0011,-1
PROCTER & GAMBLE Co files (DEFA14A) Definitive additional proxy soliciting materials (PG-US),PG-US,EDG, 9:51pm,07-Sep-17,EN,"DEFPROXIES,FILNS",07-Sep-17, 9:51pm,"CO-FILNS,MF-FILNS,PROX-FILNS,FILNS",EDT,07-Sep-17,17:51,-0.0011,-1
PROCTER & GAMBLE Co files (PX14A6G) Registrant sending written material to shareholders (PG-US),PG-US,EDG, 8:44pm,07-Sep-17,EN,"FILNS,PREPROXIES",07-Sep-17, 8:44pm,"CO-FILNS,MF-FILNS,PROX-FILNS,FILNS",EDT,07-Sep-17,16:44,-0.0011,-1
PROCTER & GAMBLE Co files (DEFA14A) Definitive additional proxy soliciting materials (PG-US),PG-US,EDG, 8:24pm,07-Sep-17,EN,"DEFPROXIES,FILNS",07-Sep-17, 8:24pm,"CO-FILNS,MF-FILNS,PROX-FILNS,FILNS",EDT,07-Sep-17,16:24,-0.0011,-1
"CORRECTED TRANSCRIPT: Procter & Gamble Co.(PG-US), Barclays Global Consumer Staples Conference, 7-September-2017 8:15 AM ET",PG-US,FCST, 8:22pm,07-Sep-17,EN,EVTS,07-Sep-17, 8:22pm,,EDT,07-Sep-17,16:22,-0.0011,-1
Twitter - @ProcterGamble: We create advantage to build consumers' affinity for our brands &amp; category expectations. $PG SEC Legend:... https://t.co/XcAam5rV55,PG-US,TWTR, 1:28pm,07-Sep-17,EN,COARLS,07-Sep-17, 1:28pm,SM,EDT,07-Sep-17,09:28,-0.00081,-1
"Twitter - @ProcterGamble: We've chosen a single organizing principle for P&amp;G for a simpler, faster more accountable structure. $PG SEC Legend... https://t.co/WDr7XZTfEv",PG-US,TWTR, 1:24pm,07-Sep-17,EN,COARLS,07-Sep-17, 1:24pm,SM,EDT,07-Sep-17,09:24,-0.00081,-1
"Twitter - @ProcterGamble: We're dramatically transforming our supply chain - in North America, followed by other regions. $PG SEC Legend:... https://t.co/9DP4WjhUoL",PG-US,TWTR, 1:23pm,07-Sep-17,EN,COARLS,07-Sep-17, 1:23pm,SM,EDT,07-Sep-17,09:23,-0.00081,-1
Twitter - @ProcterGamble: P&amp;G has strengthened its portfolio and is much better positioned to win. $PG SEC Legend: https://t.co/dHoQNDOUmB https://t.co/MzFDzU7EjL,PG-US,TWTR, 1:21pm,07-Sep-17,EN,COARLS,07-Sep-17, 1:21pm,SM,EDT,07-Sep-17,09:21,-0.00081,-1
Twitter - @ProcterGamble: P&amp;G is implementing significant productivity improvements to fuel growth and investment in brands. $PG SEC Legend:... https://t.co/KBxmRBie2h,PG-US,TWTR, 1:20pm,07-Sep-17,EN,COARLS,07-Sep-17, 1:20pm,SM,EDT,07-Sep-17,09:20,-0.00081,-1
Twitter - @ProcterGamble: Our FY2017 results show the actions we've taken and the plans we have in place are working. $PG SEC Legend:... https://t.co/Pxf1izTfuO,PG-US,TWTR, 1:18pm,07-Sep-17,EN,COARLS,07-Sep-17, 1:18pm,SM,EDT,07-Sep-17,09:18,-0.00081,-1
Procter & Gamble Co. Slide 1: Barclays Global Consumer Staples Conference,PG-US,FCIS, 1:15pm,07-Sep-17,EN,,07-Sep-17, 7:45pm,SL,EDT,07-Sep-17,09:15,-0.00081,-1
Procter & Gamble Presents at Barclays Global Consumer Staples Conference,PG-US,BW, 1:10pm,07-Sep-17,EN,"BA_TRD,COARLS,EVTS,EV_GEN",07-Sep-17, 1:10pm,PRN,EDT,07-Sep-17,09:10,-0.00081,-1
Twitter - @ProcterGamble: $PG CEO David Taylor &amp; CFO Jon Moeller speak at the Barclays Global Consumer Staples Conference at 8:15am ET. Listen https://t.co/izDpPPqN0A,PG-US,TWTR,12:45pm,07-Sep-17,EN,COARLS,07-Sep-17,12:45pm,SM,EDT,07-Sep-17,08:45,-0.00081,-1
PROCTER & GAMBLE Co files (DEFA14A) Definitive additional proxy soliciting materials (PG-US),PG-US,EDG,11:04am,07-Sep-17,EN,"DEFPROXIES,FILNS",07-Sep-17,11:04am,"CO-FILNS,MF-FILNS,PROX-FILNS,FILNS",EDT,07-Sep-17,07:04,-0.00081,-1
Procter & Gamble shareholder Trian issues white paper with proposals for the company,PG-US,SA,10:26pm,06-Sep-17,EN,"CORPS,FILNS,OWNRS",06-Sep-17,10:26pm,SA,EDT,06-Sep-17,18:26,-0.00081,-1
Twitter - @SEEKINGALPHA_FS: Peltz advances plan to shake up Procter &amp; Gamble https://t.co/AhTNY0ZAra $PG,PG-US,TWTR,10:22pm,06-Sep-17,EN,,06-Sep-17,10:22pm,SM,EDT,06-Sep-17,18:22,-0.00081,-1
PROCTER & GAMBLE Co files (DFAN14A) Definitive additional proxy soliciting materials filed by non-management (PG-US),PG-US,EDG,10:19pm,06-Sep-17,EN,"DEFPROXIES,FILNS",06-Sep-17,10:19pm,"CO-FILNS,MF-FILNS,PROX-FILNS,FILNS",EDT,06-Sep-17,18:19,-0.00081,-1
PROCTER & GAMBLE Co files (DFAN14A) Definitive additional proxy soliciting materials filed by non-management (PG-US),PG-US,EDG,10:18pm,06-Sep-17,EN,"DEFPROXIES,FILNS",06-Sep-17,10:18pm,"CO-FILNS,MF-FILNS,PROX-FILNS,FILNS",EDT,06-Sep-17,18:18,-0.00081,-1
PROCTER & GAMBLE Co files (DEFA14A) Definitive additional proxy soliciting materials (PG-US),PG-US,EDG,10:02pm,06-Sep-17,EN,"DEFPROXIES,FILNS",06-Sep-17,10:02pm,"CO-FILNS,MF-FILNS,PROX-FILNS,FILNS",EDT,06-Sep-17,18:02,-0.00081,-1
PROCTER & GAMBLE Co files (DFAN14A) Definitive additional proxy soliciting materials filed by non-management (PG-US),PG-US,EDG, 9:55pm,06-Sep-17,EN,"DEFPROXIES,FILNS",06-Sep-17, 9:55pm,"CO-FILNS,MF-FILNS,PROX-FILNS,FILNS",EDT,06-Sep-17,17:55,-0.00081,-1
Twitter - @ProcterGamble: Take a look P&amp;G's interactive annual report. https://t.co/zuL9c2sJlE #AnnualReport $PG https://t.co/kdEBGkPN8y,PG-US,TWTR, 1:00pm,06-Sep-17,EN,COARLS,06-Sep-17, 1:00pm,SM,EDT,06-Sep-17,09:00,-0.00167,-1
PROCTER & GAMBLE Co files (DFAN14A) Definitive additional proxy soliciting materials filed by non-management (PG-US),PG-US,EDG,10:28pm,05-Sep-17,EN,"DEFPROXIES,FILNS",05-Sep-17,10:28pm,"CO-FILNS,MF-FILNS,PROX-FILNS,FILNS",EDT,05-Sep-17,18:28,-0.00167,-1
PROCTER & GAMBLE Co files (DEFA14A) Definitive additional proxy soliciting materials (PG-US),PG-US,EDG, 9:48pm,05-Sep-17,EN,"DEFPROXIES,FILNS",05-Sep-17, 9:48pm,"CO-FILNS,MF-FILNS,PROX-FILNS,FILNS",EDT,05-Sep-17,17:48,-0.00167,-1
PROCTER & GAMBLE Co files (DEFA14A) Definitive additional proxy soliciting materials (PG-US),PG-US,EDG,12:55pm,05-Sep-17,EN,"DEFPROXIES,FILNS",05-Sep-17,12:55pm,"CO-FILNS,MF-FILNS,PROX-FILNS,FILNS",EDT,05-Sep-17,08:55,-0.00128,-1
PROCTER & GAMBLE Co files (DEFA14A) Definitive additional proxy soliciting materials (PG-US),PG-US,EDG,12:55pm,05-Sep-17,EN,"DEFPROXIES,FILNS",05-Sep-17,12:55pm,"CO-FILNS,MF-FILNS,PROX-FILNS,FILNS",EDT,05-Sep-17,08:55,-0.00128,-1
PROCTER & GAMBLE Co files (DEFR14A) Definitive revised proxy soliciting materials (PG-US),PG-US,EDG,11:46am,05-Sep-17,EN,"DEFPROXIES,FILNS",05-Sep-17,11:46am,"CO-FILNS,MF-FILNS,PROX-FILNS,FILNS",EDT,05-Sep-17,07:46,-0.00128,-1
WSJ looks at Trian's battle with Procter & Gamble,PG-US,SA, 3:53am,05-Sep-17,EN,"FILNS,OWNRS,RUMOR",05-Sep-17, 3:53am,SA,EDT,04-Sep-17,23:53,-0.00128,-1
Procter & Gamble Brings Relief to Residents Affected by Hurricane Harvey with P&G Product Kits and Tide Loads of Hope Laundry Services,PG-US,BW, 2:00pm,02-Sep-17,EN,"BA_ESG,BA_PRD,COARLS,PRODS",02-Sep-17, 2:00pm,PRN,EDT,02-Sep-17,10:00,-0.00033,-1
"THE PROCTER & GAMBLE COMPANY Flash Note, September 1, 2017 (Valuation & Research Specialists (VRS)) 12 pages",PG-US,FRC, 8:39pm,01-Sep-17,EN,"ANLCH,EQTY,RRPTS",01-Sep-17, 8:40pm,IR,EDT,01-Sep-17,16:39,-0.00033,-1
PROCTER & GAMBLE Co files (DEFA14A) Definitive additional proxy soliciting materials (PG-US),PG-US,EDG,10:23pm,30-Aug-17,EN,"DEFPROXIES,FILNS",30-Aug-17,10:23pm,"CO-FILNS,MF-FILNS,PROX-FILNS,FILNS",EDT,30-Aug-17,18:23,-0.00184,-1
PROCTER & GAMBLE Co files (DFAN14A) Definitive additional proxy soliciting materials filed by non-management (PG-US),PG-US,EDG, 9:55pm,30-Aug-17,EN,"DEFPROXIES,FILNS",30-Aug-17, 9:55pm,"CO-FILNS,MF-FILNS,PROX-FILNS,FILNS",EDT,30-Aug-17,17:55,-0.00184,-1
PROCTER & GAMBLE Co files (DFAN14A) Definitive additional proxy soliciting materials filed by non-management (PG-US),PG-US,EDG,10:26pm,28-Aug-17,EN,"DEFPROXIES,FILNS",28-Aug-17,10:26pm,"CO-FILNS,MF-FILNS,PROX-FILNS,FILNS",EDT,28-Aug-17,18:26,0.00517,1
PROCTER & GAMBLE Co files (DFAN14A) Definitive additional proxy soliciting materials filed by non-management (PG-US),PG-US,EDG,10:25pm,28-Aug-17,EN,"DEFPROXIES,FILNS",28-Aug-17,10:26pm,"CO-FILNS,MF-FILNS,PROX-FILNS,FILNS",EDT,28-Aug-17,18:25,0.00517,1
PROCTER & GAMBLE Co files (DFAN14A) Definitive additional proxy soliciting materials filed by non-management (PG-US),PG-US,EDG,10:24pm,28-Aug-17,EN,"DEFPROXIES,FILNS",28-Aug-17,10:24pm,"CO-FILNS,MF-FILNS,PROX-FILNS,FILNS",EDT,28-Aug-17,18:24,0.00517,1
PROCTER & GAMBLE Co files (DEFA14A) Definitive additional proxy soliciting materials (PG-US),PG-US,EDG,10:16pm,28-Aug-17,EN,"DEFPROXIES,FILNS",28-Aug-17,10:16pm,"CO-FILNS,MF-FILNS,PROX-FILNS,FILNS",EDT,28-Aug-17,18:16,0.00517,1
